"anomID" "session_vm" "session_vr" "session" "taskOrder" "block" "blockOrder" "list" "object" "colorWheelRot" "inputOrder" "outputOrder" "targetColor" "response" "deviation" "recallError" "ended_on" "duration"
1096 2 1 1 "0" "music" "2" 1 "12" 284 8 11 "257" "253.641886091112" -3.3581139088883 3.3581139088883 "response" 5629.39000000001
1096 2 1 1 "0" "music" "2" 1 "8" 63 3 7 "5" "0.221439651138098" -4.7785603488619 4.7785603488619 "response" 3424.19000007154
1096 2 1 1 "0" "music" "2" 1 "14" 40 13 13 "102" "266.529497320055" 164.529497320055 164.529497320055 "response" 9905.81000000006
1096 2 1 1 "0" "music" "2" 1 "5" 233 4 4 "192" "191.609671178961" -0.39032882103902 0.39032882103902 "response" 6230.20600004774
1096 2 1 1 "0" "music" "2" 1 "20" 293 15 19 "15" "327.069357492776" -47.9306425072239 47.9306425072239 "response" 4582.22500004771
1096 2 1 1 "0" "music" "2" 1 "7" 229 2 6 "47" "76.3101846522438" 29.3101846522438 29.3101846522438 "response" 2880.74000009533
1096 2 1 1 "0" "music" "2" 1 "6" 11 17 5 "79" "62.0332534897685" -16.9667465102315 16.9667465102315 "response" 2388.92100002384
1096 2 1 1 "0" "music" "2" 1 "10" 312 6 9 "233" "240.164803926878" 7.16480392687754 7.16480392687754 "response" 6070.79400007147
1096 2 1 1 "0" "music" "2" 1 "16" 191 0 15 "31" "36.0651296222794" 5.06512962227936 5.06512962227936 "response" 4695.22600004764
1096 2 1 1 "0" "music" "2" 1 "1" 271 7 0 "14" "325.088280565901" -48.9117194340994 48.9117194340994 "response" 4444.99600000004
1096 2 1 1 "0" "music" "2" 1 "17" 47 19 16 "26" "21.502450332963" -4.49754966703699 4.49754966703699 "response" 5380.1720000715
1096 2 1 1 "0" "music" "2" 1 "18" 171 5 17 "155" "147.853294006055" -7.14670599394464 7.14670599394464 "response" 2979.69900009537
1096 2 1 1 "0" "music" "2" 1 "9" 163 1 8 "240" "241.830002900172" 1.83000290017171 1.83000290017171 "response" 7076.1930000477
1096 2 1 1 "0" "music" "2" 1 "15" 68 14 14 "172" "156.173585132761" -15.8264148672386 15.8264148672386 "response" 3932.73900004767
